,valid,date,time,hour,altimeter,sea_level_pressure
357,2023-07-10 03:35:00,2023-07-10,03:35:00,3,29.76,1008.2
358,2023-07-10 03:42:00,2023-07-10,03:42:00,3,29.76,1008.2
359,2023-07-10 03:51:00,2023-07-10,03:51:00,3,29.77,1006.9
360,2023-07-10 04:08:00,2023-07-10,04:08:00,4,29.77,1008.2
361,2023-07-10 04:51:00,2023-07-10,04:51:00,4,29.77,1007.1
362,2023-07-10 05:51:00,2023-07-10,05:51:00,5,29.76,1006.7
363,2023-07-10 06:08:00,2023-07-10,06:08:00,6,29.75,1008.2
364,2023-07-10 06:48:00,2023-07-10,06:48:00,6,29.75,1008.2
365,2023-07-10 06:51:00,2023-07-10,06:51:00,6,29.75,1006.4
366,2023-07-10 07:51:00,2023-07-10,07:51:00,7,29.74,1006.2
367,2023-07-10 08:51:00,2023-07-10,08:51:00,8,29.74,1005.9
368,2023-07-10 09:10:00,2023-07-10,09:10:00,9,29.74,1004.8
369,2023-07-10 09:25:00,2023-07-10,09:25:00,9,29.75,1008.2
370,2023-07-10 09:51:00,2023-07-10,09:51:00,9,29.75,1006.5
371,2023-07-10 09:59:00,2023-07-10,09:59:00,9,29.75,1008.2
372,2023-07-10 10:10:00,2023-07-10,10:10:00,10,29.76,1008.2
373,2023-07-10 10:26:00,2023-07-10,10:26:00,10,29.76,1008.2
374,2023-07-10 10:37:00,2023-07-10,10:37:00,10,29.77,1008.2
375,2023-07-10 10:51:00,2023-07-10,10:51:00,10,29.77,1007.2
376,2023-07-10 11:39:00,2023-07-10,11:39:00,11,29.77,1008.2
377,2023-07-10 11:51:00,2023-07-10,11:51:00,11,29.78,1007.4
378,2023-07-10 12:19:00,2023-07-10,12:19:00,12,29.78,1008.2
379,2023-07-10 12:51:00,2023-07-10,12:51:00,12,29.79,1007.7
380,2023-07-10 13:24:00,2023-07-10,13:24:00,13,29.78,1008.2
381,2023-07-10 13:51:00,2023-07-10,13:51:00,13,29.79,1007.6
382,2023-07-10 14:16:00,2023-07-10,14:16:00,14,29.79,1008.2
383,2023-07-10 14:51:00,2023-07-10,14:51:00,14,29.8,1008.2
384,2023-07-10 15:21:00,2023-07-10,15:21:00,15,29.81,1008.2
385,2023-07-10 15:51:00,2023-07-10,15:51:00,15,29.81,1008.3
386,2023-07-10 16:51:00,2023-07-10,16:51:00,16,29.8,1008.0
387,2023-07-10 17:51:00,2023-07-10,17:51:00,17,29.8,1008.0
388,2023-07-10 18:51:00,2023-07-10,18:51:00,18,29.81,1008.4
389,2023-07-10 19:51:00,2023-07-10,19:51:00,19,29.79,1007.8
390,2023-07-10 20:51:00,2023-07-10,20:51:00,20,29.79,1007.7
391,2023-07-10 21:51:00,2023-07-10,21:51:00,21,29.79,1007.9
392,2023-07-10 22:51:00,2023-07-10,22:51:00,22,29.81,1008.5
393,2023-07-10 23:51:00,2023-07-10,23:51:00,23,29.83,1009.2
394,2023-07-11 00:51:00,2023-07-11,00:51:00,0,29.85,1009.8
395,2023-07-11 01:51:00,2023-07-11,01:51:00,1,29.86,1010.3
396,2023-07-11 02:51:00,2023-07-11,02:51:00,2,29.88,1010.9
397,2023-07-11 03:51:00,2023-07-11,03:51:00,3,29.89,1011.0
398,2023-07-11 04:51:00,2023-07-11,04:51:00,4,29.88,1010.9
399,2023-07-11 05:51:00,2023-07-11,05:51:00,5,29.87,1010.5
400,2023-07-11 06:51:00,2023-07-11,06:51:00,6,29.88,1010.8
401,2023-07-11 07:51:00,2023-07-11,07:51:00,7,29.88,1010.8
402,2023-07-11 08:51:00,2023-07-11,08:51:00,8,29.89,1011.0
403,2023-07-11 09:51:00,2023-07-11,09:51:00,9,29.9,1011.4
404,2023-07-11 10:51:00,2023-07-11,10:51:00,10,29.92,1012.0
405,2023-07-11 11:51:00,2023-07-11,11:51:00,11,29.93,1012.5
406,2023-07-11 12:51:00,2023-07-11,12:51:00,12,29.94,1012.7
407,2023-07-11 13:51:00,2023-07-11,13:51:00,13,29.92,1012.3
408,2023-07-11 14:51:00,2023-07-11,14:51:00,14,29.92,1012.1
409,2023-07-11 15:51:00,2023-07-11,15:51:00,15,29.91,1012.0
410,2023-07-11 16:51:00,2023-07-11,16:51:00,16,29.91,1011.9
411,2023-07-11 17:51:00,2023-07-11,17:51:00,17,29.9,1011.3
412,2023-07-11 18:51:00,2023-07-11,18:51:00,18,29.89,1011.3
413,2023-07-11 19:51:00,2023-07-11,19:51:00,19,29.89,1011.1
414,2023-07-11 20:51:00,2023-07-11,20:51:00,20,29.89,1011.1
415,2023-07-11 21:51:00,2023-07-11,21:51:00,21,29.89,1011.1
416,2023-07-11 22:51:00,2023-07-11,22:51:00,22,29.9,1011.3
417,2023-07-11 23:51:00,2023-07-11,23:51:00,23,29.9,1011.6
418,2023-07-12 00:51:00,2023-07-12,00:51:00,0,29.91,1011.9
419,2023-07-12 01:51:00,2023-07-12,01:51:00,1,29.93,1012.3
420,2023-07-12 02:51:00,2023-07-12,02:51:00,2,29.93,1012.6
421,2023-07-12 03:51:00,2023-07-12,03:51:00,3,29.93,1012.5
422,2023-07-12 04:51:00,2023-07-12,04:51:00,4,29.93,1012.6
423,2023-07-12 05:51:00,2023-07-12,05:51:00,5,29.92,1012.3
424,2023-07-12 06:51:00,2023-07-12,06:51:00,6,29.93,1012.6
425,2023-07-12 07:51:00,2023-07-12,07:51:00,7,29.93,1012.6
426,2023-07-12 08:51:00,2023-07-12,08:51:00,8,29.94,1012.9
427,2023-07-12 09:51:00,2023-07-12,09:51:00,9,29.94,1012.9
428,2023-07-12 10:51:00,2023-07-12,10:51:00,10,29.95,1013.3
429,2023-07-12 11:51:00,2023-07-12,11:51:00,11,29.97,1013.8
430,2023-07-12 12:51:00,2023-07-12,12:51:00,12,29.98,1014.0
431,2023-07-12 13:51:00,2023-07-12,13:51:00,13,29.97,1013.9
432,2023-07-12 14:51:00,2023-07-12,14:51:00,14,29.96,1013.7
433,2023-07-12 15:51:00,2023-07-12,15:51:00,15,29.96,1013.5
434,2023-07-12 16:51:00,2023-07-12,16:51:00,16,29.95,1013.2
435,2023-07-12 17:51:00,2023-07-12,17:51:00,17,29.93,1012.4
436,2023-07-12 18:51:00,2023-07-12,18:51:00,18,29.93,1012.4
437,2023-07-12 19:51:00,2023-07-12,19:51:00,19,29.92,1012.1
438,2023-07-12 20:51:00,2023-07-12,20:51:00,20,29.92,1012.3
439,2023-07-12 21:51:00,2023-07-12,21:51:00,21,29.92,1012.1
440,2023-07-12 22:51:00,2023-07-12,22:51:00,22,29.93,1012.4
441,2023-07-12 23:51:00,2023-07-12,23:51:00,23,29.94,1012.7
442,2023-07-13 00:51:00,2023-07-13,00:51:00,0,29.94,1012.8
443,2023-07-13 01:51:00,2023-07-13,01:51:00,1,29.94,1013.0
444,2023-07-13 02:51:00,2023-07-13,02:51:00,2,29.94,1012.9
445,2023-07-13 03:51:00,2023-07-13,03:51:00,3,29.93,1012.6
446,2023-07-13 04:51:00,2023-07-13,04:51:00,4,29.93,1012.6
447,2023-07-13 05:51:00,2023-07-13,05:51:00,5,29.92,1012.3
448,2023-07-13 06:51:00,2023-07-13,06:51:00,6,29.91,1011.9
449,2023-07-13 07:51:00,2023-07-13,07:51:00,7,29.91,1011.9
450,2023-07-13 08:51:00,2023-07-13,08:51:00,8,29.92,1012.3
451,2023-07-13 09:51:00,2023-07-13,09:51:00,9,29.93,1012.6
452,2023-07-13 10:51:00,2023-07-13,10:51:00,10,29.93,1012.6
453,2023-07-13 11:51:00,2023-07-13,11:51:00,11,29.93,1012.4
454,2023-07-13 12:51:00,2023-07-13,12:51:00,12,29.93,1012.4
455,2023-07-13 13:51:00,2023-07-13,13:51:00,13,29.92,1012.0
456,2023-07-13 14:51:00,2023-07-13,14:51:00,14,29.9,1011.6
457,2023-07-13 15:51:00,2023-07-13,15:51:00,15,29.89,1011.2
458,2023-07-13 16:51:00,2023-07-13,16:51:00,16,29.88,1010.8
459,2023-07-13 17:51:00,2023-07-13,17:51:00,17,29.86,1010.1
460,2023-07-13 18:51:00,2023-07-13,18:51:00,18,29.85,1009.7
461,2023-07-13 19:51:00,2023-07-13,19:51:00,19,29.83,1009.3
462,2023-07-13 20:51:00,2023-07-13,20:51:00,20,29.82,1008.8
463,2023-07-13 21:51:00,2023-07-13,21:51:00,21,29.8,1008.2
464,2023-07-13 22:51:00,2023-07-13,22:51:00,22,29.8,1008.2
465,2023-07-13 23:51:00,2023-07-13,23:51:00,23,29.81,1008.4
466,2023-07-14 00:51:00,2023-07-14,00:51:00,0,29.82,1008.8
467,2023-07-14 01:51:00,2023-07-14,01:51:00,1,29.84,1009.5
468,2023-07-14 02:51:00,2023-07-14,02:51:00,2,29.84,1009.5
469,2023-07-14 03:51:00,2023-07-14,03:51:00,3,29.85,1009.7
470,2023-07-14 04:51:00,2023-07-14,04:51:00,4,29.84,1009.4
471,2023-07-14 05:51:00,2023-07-14,05:51:00,5,29.87,1010.5
472,2023-07-14 05:59:00,2023-07-14,05:59:00,5,29.88,1011.6
473,2023-07-14 06:36:00,2023-07-14,06:36:00,6,29.89,1011.6
474,2023-07-14 06:51:00,2023-07-14,06:51:00,6,29.89,1011.1
475,2023-07-14 07:07:00,2023-07-14,07:07:00,7,29.9,1011.6
476,2023-07-14 07:51:00,2023-07-14,07:51:00,7,29.89,1011.1
477,2023-07-14 08:51:00,2023-07-14,08:51:00,8,29.89,1011.0
478,2023-07-14 09:51:00,2023-07-14,09:51:00,9,29.88,1011.0
479,2023-07-14 10:18:00,2023-07-14,10:18:00,10,29.88,1011.6
480,2023-07-14 10:48:00,2023-07-14,10:48:00,10,29.89,1011.6
481,2023-07-14 10:51:00,2023-07-14,10:51:00,10,29.89,1011.2
482,2023-07-14 11:03:00,2023-07-14,11:03:00,11,29.9,1011.6
483,2023-07-14 11:51:00,2023-07-14,11:51:00,11,29.92,1012.0
484,2023-07-14 11:55:00,2023-07-14,11:55:00,11,29.92,1011.6
485,2023-07-14 12:09:00,2023-07-14,12:09:00,12,29.89,1011.6
486,2023-07-14 12:17:00,2023-07-14,12:17:00,12,29.9,1011.6
487,2023-07-14 12:51:00,2023-07-14,12:51:00,12,29.93,1012.6
488,2023-07-14 13:51:00,2023-07-14,13:51:00,13,29.93,1012.3
489,2023-07-14 14:14:00,2023-07-14,14:14:00,14,29.93,1011.6
490,2023-07-14 14:30:00,2023-07-14,14:30:00,14,29.94,1011.6
491,2023-07-14 14:40:00,2023-07-14,14:40:00,14,29.94,1011.6
492,2023-07-14 14:51:00,2023-07-14,14:51:00,14,29.93,1012.6
493,2023-07-14 15:42:00,2023-07-14,15:42:00,15,29.93,1011.6
494,2023-07-14 15:51:00,2023-07-14,15:51:00,15,29.94,1012.8
495,2023-07-14 16:51:00,2023-07-14,16:51:00,16,29.93,1012.6
496,2023-07-14 17:51:00,2023-07-14,17:51:00,17,29.93,1012.5
497,2023-07-14 18:51:00,2023-07-14,18:51:00,18,29.93,1012.3
498,2023-07-14 19:05:00,2023-07-14,19:05:00,19,29.92,1011.6
499,2023-07-14 19:51:00,2023-07-14,19:51:00,19,29.91,1012.0
500,2023-07-14 20:51:00,2023-07-14,20:51:00,20,29.92,1012.0
501,2023-07-14 21:51:00,2023-07-14,21:51:00,21,29.91,1012.0
502,2023-07-14 22:51:00,2023-07-14,22:51:00,22,29.91,1011.8
503,2023-07-14 23:51:00,2023-07-14,23:51:00,23,29.91,1012.0
504,2023-07-15 00:51:00,2023-07-15,00:51:00,0,29.92,1012.3
505,2023-07-15 01:51:00,2023-07-15,01:51:00,1,29.95,1013.2
506,2023-07-15 02:51:00,2023-07-15,02:51:00,2,29.96,1013.4
507,2023-07-15 03:11:00,2023-07-15,03:11:00,3,29.99,1015.0
508,2023-07-15 03:20:00,2023-07-15,03:20:00,3,29.98,1015.0
509,2023-07-15 03:27:00,2023-07-15,03:27:00,3,29.98,1015.0
510,2023-07-15 03:41:00,2023-07-15,03:41:00,3,29.96,1015.0
511,2023-07-15 03:51:00,2023-07-15,03:51:00,3,29.96,1013.5
512,2023-07-15 04:51:00,2023-07-15,04:51:00,4,29.96,1013.4
513,2023-07-15 05:51:00,2023-07-15,05:51:00,5,29.96,1013.4
514,2023-07-15 06:51:00,2023-07-15,06:51:00,6,29.95,1013.1
515,2023-07-15 07:51:00,2023-07-15,07:51:00,7,29.94,1012.8
516,2023-07-15 08:51:00,2023-07-15,08:51:00,8,29.94,1012.7
517,2023-07-15 09:51:00,2023-07-15,09:51:00,9,29.95,1013.1
518,2023-07-15 09:59:00,2023-07-15,09:59:00,9,29.95,1015.0
519,2023-07-15 10:15:00,2023-07-15,10:15:00,10,29.96,1015.0
520,2023-07-15 10:27:00,2023-07-15,10:27:00,10,29.96,1015.0
521,2023-07-15 10:51:00,2023-07-15,10:51:00,10,29.97,1013.7
522,2023-07-15 11:51:00,2023-07-15,11:51:00,11,29.98,1014.1
523,2023-07-15 12:51:00,2023-07-15,12:51:00,12,29.99,1014.4
524,2023-07-15 13:51:00,2023-07-15,13:51:00,13,29.99,1014.5
525,2023-07-15 14:29:00,2023-07-15,14:29:00,14,29.99,1015.0
526,2023-07-15 14:51:00,2023-07-15,14:51:00,14,29.99,1014.5
527,2023-07-15 15:14:00,2023-07-15,15:14:00,15,29.99,1015.0
528,2023-07-15 15:51:00,2023-07-15,15:51:00,15,29.98,1014.3
529,2023-07-15 16:51:00,2023-07-15,16:51:00,16,29.98,1014.2
530,2023-07-15 17:51:00,2023-07-15,17:51:00,17,29.95,1013.3
531,2023-07-15 18:51:00,2023-07-15,18:51:00,18,29.96,1013.5
532,2023-07-15 19:51:00,2023-07-15,19:51:00,19,29.94,1012.9
533,2023-07-15 20:51:00,2023-07-15,20:51:00,20,29.92,1012.3
534,2023-07-15 21:51:00,2023-07-15,21:51:00,21,29.94,1012.9
535,2023-07-15 22:51:00,2023-07-15,22:51:00,22,29.94,1012.8
536,2023-07-15 23:33:00,2023-07-15,23:33:00,23,29.93,1011.6
537,2023-07-15 23:51:00,2023-07-15,23:51:00,23,29.94,1012.7
538,2023-07-15 23:58:00,2023-07-15,23:58:00,23,29.93,1011.6
539,2023-07-16 00:09:00,2023-07-16,00:09:00,0,29.93,1011.6
540,2023-07-16 00:51:00,2023-07-16,00:51:00,0,29.93,1012.5
541,2023-07-16 01:35:00,2023-07-16,01:35:00,1,29.93,1011.6
542,2023-07-16 01:51:00,2023-07-16,01:51:00,1,29.94,1012.8
543,2023-07-16 02:51:00,2023-07-16,02:51:00,2,29.93,1012.6
544,2023-07-16 03:17:00,2023-07-16,03:17:00,3,29.93,1011.6
545,2023-07-16 03:30:00,2023-07-16,03:30:00,3,29.93,1011.6
546,2023-07-16 03:51:00,2023-07-16,03:51:00,3,29.93,1012.4
547,2023-07-16 04:51:00,2023-07-16,04:51:00,4,29.92,1012.2
548,2023-07-16 05:49:00,2023-07-16,05:49:00,5,29.9,1011.6
549,2023-07-16 05:51:00,2023-07-16,05:51:00,5,29.9,1011.5
550,2023-07-16 06:12:00,2023-07-16,06:12:00,6,29.9,1011.6
551,2023-07-16 06:51:00,2023-07-16,06:51:00,6,29.89,1011.2
552,2023-07-16 07:51:00,2023-07-16,07:51:00,7,29.86,1010.2
553,2023-07-16 08:51:00,2023-07-16,08:51:00,8,29.85,1009.6
554,2023-07-16 09:51:00,2023-07-16,09:51:00,9,29.84,1009.6
555,2023-07-16 10:37:00,2023-07-16,10:37:00,10,29.83,1008.2
556,2023-07-16 10:42:00,2023-07-16,10:42:00,10,29.83,1008.2
557,2023-07-16 10:51:00,2023-07-16,10:51:00,10,29.83,1009.1
558,2023-07-16 11:00:00,2023-07-16,11:00:00,11,29.83,1008.2
559,2023-07-16 11:32:00,2023-07-16,11:32:00,11,29.85,1008.2
560,2023-07-16 11:51:00,2023-07-16,11:51:00,11,29.84,1009.6
561,2023-07-16 12:13:00,2023-07-16,12:13:00,12,29.85,1008.2
562,2023-07-16 12:23:00,2023-07-16,12:23:00,12,29.85,1008.2
563,2023-07-16 12:36:00,2023-07-16,12:36:00,12,29.85,1008.2
564,2023-07-16 12:51:00,2023-07-16,12:51:00,12,29.85,1009.9
565,2023-07-16 12:57:00,2023-07-16,12:57:00,12,29.86,1011.6
566,2023-07-16 13:08:00,2023-07-16,13:08:00,13,29.86,1011.6
567,2023-07-16 13:16:00,2023-07-16,13:16:00,13,29.85,1008.2
568,2023-07-16 13:24:00,2023-07-16,13:24:00,13,29.85,1008.2
569,2023-07-16 13:47:00,2023-07-16,13:47:00,13,29.85,1008.2
570,2023-07-16 13:51:00,2023-07-16,13:51:00,13,29.85,1009.9
571,2023-07-16 14:03:00,2023-07-16,14:03:00,14,29.85,1008.2
572,2023-07-16 14:34:00,2023-07-16,14:34:00,14,29.85,1008.2
573,2023-07-16 14:41:00,2023-07-16,14:41:00,14,29.85,1008.2
574,2023-07-16 14:51:00,2023-07-16,14:51:00,14,29.86,1010.0
575,2023-07-16 14:57:00,2023-07-16,14:57:00,14,29.86,1011.6
576,2023-07-16 14:59:00,2023-07-16,14:59:00,14,29.86,1011.6
577,2023-07-16 15:13:00,2023-07-16,15:13:00,15,29.86,1011.6
578,2023-07-16 15:16:00,2023-07-16,15:16:00,15,29.86,1011.6
579,2023-07-16 15:23:00,2023-07-16,15:23:00,15,29.86,1011.6
580,2023-07-16 15:51:00,2023-07-16,15:51:00,15,29.86,1010.1
581,2023-07-16 16:07:00,2023-07-16,16:07:00,16,29.86,1011.6
582,2023-07-16 16:10:00,2023-07-16,16:10:00,16,29.86,1011.6
583,2023-07-16 16:12:00,2023-07-16,16:12:00,16,29.87,1011.6
584,2023-07-16 16:32:00,2023-07-16,16:32:00,16,29.86,1011.6
585,2023-07-16 16:48:00,2023-07-16,16:48:00,16,29.86,1011.6
586,2023-07-16 16:51:00,2023-07-16,16:51:00,16,29.86,1010.2
587,2023-07-16 17:04:00,2023-07-16,17:04:00,17,29.85,1008.2
588,2023-07-16 17:16:00,2023-07-16,17:16:00,17,29.85,1008.2
589,2023-07-16 17:51:00,2023-07-16,17:51:00,17,29.84,1009.4
590,2023-07-16 18:51:00,2023-07-16,18:51:00,18,29.83,1009.2
591,2023-07-16 19:51:00,2023-07-16,19:51:00,19,29.82,1008.7
592,2023-07-16 20:51:00,2023-07-16,20:51:00,20,29.81,1008.3
593,2023-07-16 21:18:00,2023-07-16,21:18:00,21,29.82,1008.2
594,2023-07-16 21:46:00,2023-07-16,21:46:00,21,29.81,1008.2
595,2023-07-16 21:51:00,2023-07-16,21:51:00,21,29.81,1008.3
596,2023-07-16 22:21:00,2023-07-16,22:21:00,22,29.82,1008.2
597,2023-07-16 22:28:00,2023-07-16,22:28:00,22,29.81,1008.2
598,2023-07-16 22:51:00,2023-07-16,22:51:00,22,29.81,1008.3
599,2023-07-16 23:51:00,2023-07-16,23:51:00,23,29.82,1008.6
600,2023-07-17 00:51:00,2023-07-17,00:51:00,0,29.83,1009.1
601,2023-07-17 01:51:00,2023-07-17,01:51:00,1,29.85,1009.8
602,2023-07-17 02:51:00,2023-07-17,02:51:00,2,29.84,1009.5
603,2023-07-17 03:51:00,2023-07-17,03:51:00,3,29.86,1010.1
604,2023-07-17 04:23:00,2023-07-17,04:23:00,4,29.86,1011.6
605,2023-07-17 04:51:00,2023-07-17,04:51:00,4,29.86,1010.1
606,2023-07-17 05:51:00,2023-07-17,05:51:00,5,29.86,1010.2
607,2023-07-17 06:51:00,2023-07-17,06:51:00,6,29.87,1010.4
608,2023-07-17 07:04:00,2023-07-17,07:04:00,7,29.87,1011.6
609,2023-07-17 07:51:00,2023-07-17,07:51:00,7,29.87,1010.4
610,2023-07-17 08:51:00,2023-07-17,08:51:00,8,29.88,1010.9
611,2023-07-17 09:04:00,2023-07-17,09:04:00,9,29.89,1011.6
612,2023-07-17 09:51:00,2023-07-17,09:51:00,9,29.9,1011.5
613,2023-07-17 10:20:00,2023-07-17,10:20:00,10,29.91,1011.6
614,2023-07-17 10:51:00,2023-07-17,10:51:00,10,29.93,1012.4
615,2023-07-17 11:51:00,2023-07-17,11:51:00,11,29.95,1013.1
616,2023-07-17 12:17:00,2023-07-17,12:17:00,12,29.95,1015.0
617,2023-07-17 12:47:00,2023-07-17,12:47:00,12,29.95,1015.0
618,2023-07-17 12:51:00,2023-07-17,12:51:00,12,29.95,1013.2
619,2023-07-17 13:51:00,2023-07-17,13:51:00,13,29.96,1013.5
620,2023-07-17 14:51:00,2023-07-17,14:51:00,14,29.97,1013.7
621,2023-07-17 15:51:00,2023-07-17,15:51:00,15,29.98,1014.2
622,2023-07-17 16:51:00,2023-07-17,16:51:00,16,29.98,1014.1
623,2023-07-17 17:51:00,2023-07-17,17:51:00,17,29.97,1013.8
624,2023-07-17 18:51:00,2023-07-17,18:51:00,18,29.96,1013.5
625,2023-07-17 19:51:00,2023-07-17,19:51:00,19,29.94,1013.0
626,2023-07-17 20:51:00,2023-07-17,20:51:00,20,29.93,1012.6
627,2023-07-17 21:51:00,2023-07-17,21:51:00,21,29.93,1012.5
628,2023-07-17 22:51:00,2023-07-17,22:51:00,22,29.94,1012.9
629,2023-07-17 23:51:00,2023-07-17,23:51:00,23,29.95,1013.2
630,2023-07-18 00:51:00,2023-07-18,00:51:00,0,29.96,1013.6
631,2023-07-18 01:51:00,2023-07-18,01:51:00,1,29.98,1014.1
632,2023-07-18 02:51:00,2023-07-18,02:51:00,2,29.98,1014.2
633,2023-07-18 03:51:00,2023-07-18,03:51:00,3,29.99,1014.5
634,2023-07-18 04:51:00,2023-07-18,04:51:00,4,30.0,1014.8
635,2023-07-18 05:51:00,2023-07-18,05:51:00,5,29.99,1014.4
636,2023-07-18 06:51:00,2023-07-18,06:51:00,6,29.98,1014.3
637,2023-07-18 07:51:00,2023-07-18,07:51:00,7,29.96,1013.6
638,2023-07-18 08:51:00,2023-07-18,08:51:00,8,29.96,1013.5
639,2023-07-18 09:51:00,2023-07-18,09:51:00,9,29.97,1013.8
640,2023-07-18 10:51:00,2023-07-18,10:51:00,10,29.98,1014.1
641,2023-07-18 11:51:00,2023-07-18,11:51:00,11,29.98,1014.2
642,2023-07-18 12:51:00,2023-07-18,12:51:00,12,29.99,1014.5
643,2023-07-18 13:51:00,2023-07-18,13:51:00,13,29.99,1014.5
644,2023-07-18 14:51:00,2023-07-18,14:51:00,14,29.99,1014.6
645,2023-07-18 15:51:00,2023-07-18,15:51:00,15,29.99,1014.4
646,2023-07-18 16:15:00,2023-07-18,16:15:00,16,29.99,1015.0
647,2023-07-18 16:19:00,2023-07-18,16:19:00,16,29.99,1015.0
648,2023-07-18 16:40:00,2023-07-18,16:40:00,16,29.98,1015.0
649,2023-07-18 16:48:00,2023-07-18,16:48:00,16,29.98,1015.0
650,2023-07-18 16:51:00,2023-07-18,16:51:00,16,29.98,1014.2
651,2023-07-18 17:07:00,2023-07-18,17:07:00,17,29.97,1015.0
652,2023-07-18 17:19:00,2023-07-18,17:19:00,17,29.96,1015.0
653,2023-07-18 17:30:00,2023-07-18,17:30:00,17,29.98,1015.0
654,2023-07-18 17:51:00,2023-07-18,17:51:00,17,29.97,1013.9
655,2023-07-18 18:17:00,2023-07-18,18:17:00,18,29.97,1015.0
656,2023-07-18 18:51:00,2023-07-18,18:51:00,18,29.97,1013.9
657,2023-07-18 19:51:00,2023-07-18,19:51:00,19,29.95,1013.1
658,2023-07-18 20:51:00,2023-07-18,20:51:00,20,29.95,1013.1
659,2023-07-18 21:51:00,2023-07-18,21:51:00,21,29.93,1012.6
660,2023-07-18 22:51:00,2023-07-18,22:51:00,22,29.94,1012.7
661,2023-07-18 23:51:00,2023-07-18,23:51:00,23,29.94,1012.9
662,2023-07-19 00:51:00,2023-07-19,00:51:00,0,29.94,1012.9
663,2023-07-19 01:51:00,2023-07-19,01:51:00,1,29.96,1013.6
664,2023-07-19 02:51:00,2023-07-19,02:51:00,2,29.98,1014.1
665,2023-07-19 03:51:00,2023-07-19,03:51:00,3,30.0,1014.9
666,2023-07-19 04:51:00,2023-07-19,04:51:00,4,30.0,1014.9
667,2023-07-19 05:51:00,2023-07-19,05:51:00,5,29.99,1014.5
668,2023-07-19 06:51:00,2023-07-19,06:51:00,6,29.99,1014.5
669,2023-07-19 07:51:00,2023-07-19,07:51:00,7,30.0,1014.9
670,2023-07-19 08:51:00,2023-07-19,08:51:00,8,30.01,1015.3
671,2023-07-19 09:51:00,2023-07-19,09:51:00,9,30.02,1015.5
672,2023-07-19 10:51:00,2023-07-19,10:51:00,10,30.03,1015.9
673,2023-07-19 11:51:00,2023-07-19,11:51:00,11,30.05,1016.7
674,2023-07-19 12:51:00,2023-07-19,12:51:00,12,30.06,1017.0
675,2023-07-19 13:51:00,2023-07-19,13:51:00,13,30.06,1016.9
676,2023-07-19 14:51:00,2023-07-19,14:51:00,14,30.07,1017.1
677,2023-07-19 15:51:00,2023-07-19,15:51:00,15,30.07,1017.2
678,2023-07-19 16:51:00,2023-07-19,16:51:00,16,30.07,1017.3
679,2023-07-19 17:51:00,2023-07-19,17:51:00,17,30.06,1016.8
680,2023-07-19 18:01:00,2023-07-19,18:01:00,18,30.06,1018.4
681,2023-07-19 18:51:00,2023-07-19,18:51:00,18,30.04,1016.3
682,2023-07-19 19:51:00,2023-07-19,19:51:00,19,30.04,1016.2
683,2023-07-19 20:51:00,2023-07-19,20:51:00,20,30.02,1015.5
684,2023-07-19 21:51:00,2023-07-19,21:51:00,21,30.01,1015.2
685,2023-07-19 22:51:00,2023-07-19,22:51:00,22,30.01,1015.2
686,2023-07-19 23:51:00,2023-07-19,23:51:00,23,30.02,1015.6
687,2023-07-20 00:51:00,2023-07-20,00:51:00,0,30.04,1016.2
688,2023-07-20 01:51:00,2023-07-20,01:51:00,1,30.05,1016.6
689,2023-07-20 02:51:00,2023-07-20,02:51:00,2,30.05,1016.6
690,2023-07-20 03:51:00,2023-07-20,03:51:00,3,30.04,1016.1
691,2023-07-20 04:51:00,2023-07-20,04:51:00,4,30.04,1016.1
692,2023-07-20 05:51:00,2023-07-20,05:51:00,5,30.03,1016.0
693,2023-07-20 06:51:00,2023-07-20,06:51:00,6,30.03,1015.9
694,2023-07-20 07:51:00,2023-07-20,07:51:00,7,30.02,1015.6
695,2023-07-20 08:51:00,2023-07-20,08:51:00,8,30.02,1015.4
696,2023-07-20 09:24:00,2023-07-20,09:24:00,9,30.02,1015.0
697,2023-07-20 09:51:00,2023-07-20,09:51:00,9,30.02,1015.5
698,2023-07-20 10:02:00,2023-07-20,10:02:00,10,30.02,1015.0
699,2023-07-20 10:34:00,2023-07-20,10:34:00,10,30.02,1015.0
700,2023-07-20 10:51:00,2023-07-20,10:51:00,10,30.03,1015.8
701,2023-07-20 11:25:00,2023-07-20,11:25:00,11,30.03,1015.0
702,2023-07-20 11:51:00,2023-07-20,11:51:00,11,30.03,1015.9
703,2023-07-20 12:51:00,2023-07-20,12:51:00,12,30.04,1016.2
704,2023-07-20 13:51:00,2023-07-20,13:51:00,13,30.03,1016.0
705,2023-07-20 14:51:00,2023-07-20,14:51:00,14,30.03,1015.8
706,2023-07-20 15:51:00,2023-07-20,15:51:00,15,30.03,1015.7
707,2023-07-20 16:51:00,2023-07-20,16:51:00,16,30.01,1015.1
708,2023-07-20 17:51:00,2023-07-20,17:51:00,17,29.99,1014.5
709,2023-07-20 18:51:00,2023-07-20,18:51:00,18,29.99,1014.4
710,2023-07-20 19:51:00,2023-07-20,19:51:00,19,29.98,1014.0
711,2023-07-20 20:51:00,2023-07-20,20:51:00,20,29.97,1013.8
712,2023-07-20 21:51:00,2023-07-20,21:51:00,21,29.94,1012.9
713,2023-07-20 22:51:00,2023-07-20,22:51:00,22,29.94,1012.7
714,2023-07-20 23:51:00,2023-07-20,23:51:00,23,29.93,1012.6
